"","seqnames","idx","start","end","Log2FC","FDR","MeanDiff"
"113719","chr12",8533,49841702,49842202,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"116324","chr12",11138,56998922,56999422,1.90689059560852,0.000830321334659483,0.0220440881763527
"146520","chr14",4042,50040369,50040869,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"150277","chr14",7799,68685908,68686408,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"154076","chr14",11598,89589713,89590213,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"155785","chr14",13307,95462978,95463478,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"202683","chr17",9944,40096543,40097043,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"206069","chr17",13330,49194073,49194573,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"207287","chr17",14548,55576944,55577444,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"217396","chr18",1095,8603609,8604109,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"222633","chr18",6332,54247049,54247549,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"224403","chr18",8102,67467960,67468460,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"228825","chr19",2639,4399028,4399528,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"231362","chr19",5176,10653370,10653870,-0.7311832415722,0.000830321334659483,-0.0661322645290581
"235766","chr19",9580,19866892,19867392,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"245399","chr19",19213,57240324,57240824,-0.7311832415722,0.000830321334659483,-0.0661322645290581
"250433","chr2",4633,23939445,23939945,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"265121","chr2",19321,96156955,96157455,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"283988","chr2",38188,202609355,202609855,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"290537","chr2",44737,234454476,234454976,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"302494","chr20",9577,49805181,49805681,1.90689059560852,0.000830321334659483,0.0220440881763527
"303632","chr20",10715,53930181,53930681,1.90689059560852,0.000830321334659483,0.0220440881763527
"304352","chr20",11435,58850668,58851168,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"318430","chr22",6868,40369847,40370347,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"342475","chr3",20660,122232862,122233362,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"357214","chr4",1241,2806800,2807300,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"358335","chr4",2362,6986892,6987392,-0.704544116473829,0.000830321334659483,-0.0681362725450902
"363010","chr4",7037,40656339,40656839,1.90689059560852,0.000830321334659483,0.0220440881763527
"369068","chr4",13095,89324622,89325122,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"374165","chr4",18192,139030585,139031085,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"374388","chr4",18415,139735491,139735991,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"391759","chr5",11438,88680331,88680831,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"396259","chr5",15938,125829196,125829696,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"399442","chr5",19121,139748023,139748523,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"401874","chr5",21553,150391324,150391824,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"407958","chr6",30,218276,218776,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"411627","chr6",3699,15458146,15458646,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"413353","chr6",5425,25147109,25147609,1.90689059560852,0.000830321334659483,0.0220440881763527
"416376","chr6",8448,33620228,33620728,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"434810","chr6",26882,152170953,152171453,1.90689059560852,0.000830321334659483,0.0220440881763527
"439263","chr7",828,1920240,1920740,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"439787","chr7",1352,2736529,2737029,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"460404","chr7",21969,135463887,135464387,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"485772","chr8",20769,140955134,140955634,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"490823","chr9",3286,27392948,27393448,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"504998","chr9",17461,129619854,129620354,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"507573","chr9",20036,136327892,136328392,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"508352","chr9",20815,137286516,137287016,-1.90689059560852,0.000830321334659483,-0.0220440881763527
"37181","chr1",37181,161185326,161185826,-0.947532580105864,0.00083195319878153,-0.0521042084168337
"120903","chr12",15717,92445107,92445607,-0.947532580105864,0.00083195319878153,-0.0521042084168337
"227602","chr19",1416,2270758,2271258,-0.947532580105864,0.00083195319878153,-0.0521042084168337
"283471","chr2",37671,200812073,200812573,-0.947532580105864,0.00083195319878153,-0.0521042084168337
"369170","chr4",13197,90127188,90127688,-0.947532580105864,0.00083195319878153,-0.0521042084168337
"373407","chr4",17434,128287658,128288158,-0.523561956057013,0.00083195319878153,-0.0841683366733467
"405828","chr5",25507,172983522,172984022,-0.947532580105864,0.00083195319878153,-0.0521042084168337
"8802","chr1",8802,24502620,24503120,-0.783188610926852,0.000846672413152037,-0.062124248496994
"66731","chr10",10330,68074548,68075048,-0.783188610926852,0.000846672413152037,-0.062124248496994
"82534","chr11",2395,7496002,7496502,-1.06711419585854,0.000846672413152037,-0.0460921843687375
"114468","chr12",9282,52023619,52024119,-1.06711419585854,0.000846672413152037,-0.0460921843687375
"115000","chr12",9814,53295215,53295715,-0.783188610926852,0.000846672413152037,-0.062124248496994
"199798","chr17",7059,29580238,29580738,-1.06711419585854,0.000846672413152037,-0.0460921843687375
"239385","chr19",13199,40778445,40778945,-1.06711419585854,0.000846672413152037,-0.0460921843687375
"239899","chr19",13713,41993848,41994348,-1.06711419585854,0.000846672413152037,-0.0460921843687375
"244404","chr19",18218,54200503,54201003,-0.783188610926852,0.000846672413152037,-0.062124248496994
"304994","chr20",12077,62386817,62387317,-0.783188610926852,0.000846672413152037,-0.062124248496994
"344274","chr3",22459,129017114,129017614,-1.06711419585854,0.000846672413152037,-0.0460921843687375
"66189","chr10",9788,62779340,62779840,-1.16046467219325,0.00085486951793067,-0.0420841683366734
"143964","chr14",1486,24365590,24366090,-1.16046467219325,0.00085486951793067,-0.0420841683366734
"162413","chr15",3099,42581337,42581837,-1.16046467219325,0.00085486951793067,-0.0420841683366734
"186550","chr16",11666,67244274,67244774,-1.16046467219325,0.00085486951793067,-0.0420841683366734
"208496","chr17",15757,60094666,60095166,-1.16046467219325,0.00085486951793067,-0.0420841683366734
"231926","chr19",5740,11798235,11798735,-1.16046467219325,0.00085486951793067,-0.0420841683366734
"242068","chr19",15882,47743476,47743976,-1.16046467219325,0.00085486951793067,-0.0420841683366734
"242972","chr19",16786,49642250,49642750,-1.16046467219325,0.00085486951793067,-0.0420841683366734
"515802","chrX",7087,107710953,107711453,-1.16046467219325,0.00085486951793067,-0.0420841683366734
"191202","chr16",16318,87383581,87384081,-0.652076696579693,0.000858063122166785,-0.0721442885771543
"60662","chr10",4261,22229373,22229873,-1.1096244911745,0.000869985108794338,-0.0440881763527054
"83346","chr11",3207,10735707,10736207,-1.1096244911745,0.000869985108794338,-0.0440881763527054
"195570","chr17",2831,7560917,7561417,-1.1096244911745,0.000869985108794338,-0.0440881763527054
"201919","chr17",9180,38559314,38559814,-1.1096244911745,0.000869985108794338,-0.0440881763527054
"244774","chr19",18588,55005880,55006380,-1.1096244911745,0.000869985108794338,-0.0440881763527054
"265817","chr2",20017,98134082,98134582,-1.1096244911745,0.000869985108794338,-0.0440881763527054
"355981","chr4",8,124685,125185,-1.1096244911745,0.000869985108794338,-0.0440881763527054
"396172","chr5",15851,124902241,124902741,-1.1096244911745,0.000869985108794338,-0.0440881763527054
"436505","chr6",28577,159104801,159105301,-1.1096244911745,0.000869985108794338,-0.0440881763527054
"333060","chr3",11245,51384908,51385408,-0.604591307470089,0.000876813082565649,-0.0761523046092184
"2046","chr1",2046,5992306,5992806,-0.626782676415783,0.000880086089414703,-0.0741482965931864
"88590","chr11",8451,47642374,47642874,-0.626782676415783,0.000880086089414703,-0.0741482965931864
"175229","chr16",345,589657,590157,-0.626782676415783,0.000880086089414703,-0.0741482965931864
"228941","chr19",2755,4639178,4639678,-0.626782676415783,0.000880086089414703,-0.0741482965931864
"56392","chr1",56392,248905935,248906435,-0.807354922057604,0.000893695925013407,-0.0601202404809619
"201508","chr17",8769,36535226,36535726,-0.807354922057604,0.000893695925013407,-0.0601202404809619
"207519","chr17",14780,56960827,56961327,-0.807354922057604,0.000893695925013407,-0.0601202404809619
"220355","chr18",4054,35290045,35290545,-0.807354922057604,0.000893695925013407,-0.0601202404809619
"255066","chr2",9266,41840678,41841178,-0.807354922057604,0.000893695925013407,-0.0601202404809619
"342573","chr3",20758,122576043,122576543,-0.807354922057604,0.000893695925013407,-0.0601202404809619
"347755","chr3",25940,149812878,149813378,-0.807354922057604,0.000893695925013407,-0.0601202404809619
"358213","chr4",2240,6709674,6710174,-0.807354922057604,0.000893695925013407,-0.0601202404809619
"510301","chrX",1586,19343640,19344140,-0.903784684740697,0.000898422679266239,-0.0541082164328657
"10059","chr1",10059,26864887,26865387,-0.749191896499466,0.000899204879889609,-0.064128256513026
"59606","chr10",3205,14742730,14743230,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"93929","chr11",13790,69298395,69298895,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"152193","chr14",9715,75294045,75294545,-0.671945802315796,0.000899204879889609,-0.0701402805611222
"156976","chr14",14498,100297229,100297729,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"161718","chr15",2404,40694843,40695343,-0.749191896499466,0.000899204879889609,-0.064128256513026
"195735","chr17",2996,7851651,7852151,-0.749191896499466,0.000899204879889609,-0.064128256513026
"200099","chr17",7360,30550869,30551369,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"207898","chr17",15159,58219069,58219569,-0.749191896499466,0.000899204879889609,-0.064128256513026
"209004","chr17",16265,62724741,62725241,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"226883","chr19",697,1260193,1260693,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"271157","chr2",25357,127081016,127081516,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"295965","chr20",3048,18287958,18288458,-0.749191896499466,0.000899204879889609,-0.064128256513026
"340866","chr3",19051,112499384,112499884,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"364943","chr4",8970,56977451,56977951,-0.749191896499466,0.000899204879889609,-0.064128256513026
"374179","chr4",18206,139083481,139083981,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"408538","chr6",610,2875726,2876226,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"471287","chr8",6284,38362544,38363044,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"473884","chr8",8881,58649648,58650148,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"512679","chrX",3964,48574675,48575175,-1.32192809488736,0.000899204879889609,-0.0360721442885772
"518772","chrX",10057,153794301,153794801,-0.671945802315796,0.000899204879889609,-0.0701402805611222
"169649","chr15",10335,75451528,75452028,-0.536599479159757,0.000914213812493727,-0.0821643286573146
"240767","chr19",14581,45001775,45002275,-0.536599479159757,0.000914213812493727,-0.0821643286573146
"317982","chr22",6420,39399479,39399979,-0.834940753729504,0.000921013482986178,-0.0581162324649298
"131626","chr13",1618,27620413,27620913,-0.694373717441738,0.000922899870809764,-0.0681362725450902
"176983","chr16",2099,3880574,3881074,-0.694373717441738,0.000922899870809764,-0.0681362725450902
"205421","chr17",12682,47650439,47650939,-0.866733469136536,0.000922899870809764,-0.0561122244488978
"238070","chr19",11884,37078148,37078648,-0.694373717441738,0.000922899870809764,-0.0681362725450902
"239354","chr19",13168,40716703,40717203,-0.694373717441738,0.000922899870809764,-0.0681362725450902
"355550","chr3",33735,196643160,196643660,-0.694373717441738,0.000922899870809764,-0.0681362725450902
"454705","chr7",16270,100483180,100483680,-0.866733469136536,0.000922899870809764,-0.0561122244488978
"472652","chr8",7649,47959917,47960417,-0.866733469136536,0.000922899870809764,-0.0561122244488978
"13960","chr1",13960,37474268,37474768,-0.719892080807265,0.0009238718918899,-0.0661322645290581
"14024","chr1",14024,37595754,37596254,-0.719892080807265,0.0009238718918899,-0.0661322645290581
"28451","chr1",28451,108559769,108560269,-0.719892080807265,0.0009238718918899,-0.0661322645290581
"342525","chr3",20710,122383906,122384406,-0.719892080807265,0.0009238718918899,-0.0661322645290581
"295833","chr20",2916,17682146,17682646,-0.556393348524385,0.000926914938342463,-0.0801603206412826
"31764","chr1",31764,144412400,144412900,-0.971985623830404,0.000943555458982893,-0.0501002004008016
"59254","chr10",2853,13301870,13302370,-0.971985623830404,0.000943555458982893,-0.0501002004008016
"289639","chr2",43839,231717331,231717831,-0.971985623830404,0.000943555458982893,-0.0501002004008016
"11496","chr1",11496,30717802,30718302,-0.643856189774725,0.000944982174064562,-0.0721442885771543
"52615","chr1",52615,230642161,230642661,-0.643856189774725,0.000944982174064562,-0.0721442885771543
"408663","chr6",735,3118367,3118867,-0.597901556428654,0.000950240357472539,-0.0761523046092184
"697","chr1",697,1779830,1780330,-1.52356195605701,0.000952056302708308,-0.030060120240481
"96122","chr11",15983,76799146,76799646,-1.52356195605701,0.000952056302708308,-0.030060120240481
"211383","chr17",18644,73644522,73645022,-1.52356195605701,0.000952056302708308,-0.030060120240481
"237000","chr19",10814,33372269,33372769,-1.52356195605701,0.000952056302708308,-0.030060120240481
"239054","chr19",12868,40055698,40056198,-1.52356195605701,0.000952056302708308,-0.030060120240481
"242210","chr19",16024,48291192,48291692,-1.52356195605701,0.000952056302708308,-0.030060120240481
"256583","chr2",10783,46541489,46541989,-1.52356195605701,0.000952056302708308,-0.030060120240481
"309876","chr21",3888,41926474,41926974,-1.52356195605701,0.000952056302708308,-0.030060120240481
"406340","chr5",26019,176238070,176238570,-1.52356195605701,0.000952056302708308,-0.030060120240481
"415342","chr6",7414,31575272,31575772,-1.52356195605701,0.000952056302708308,-0.030060120240481
"434281","chr6",26353,149922927,149923427,-1.52356195605701,0.000952056302708308,-0.030060120240481
"439973","chr7",1538,3068537,3069037,-1.52356195605701,0.000952056302708308,-0.030060120240481
"461958","chr7",23523,143015068,143015568,-1.52356195605701,0.000952056302708308,-0.030060120240481
"470162","chr8",5159,29885860,29886360,-1.52356195605701,0.000952056302708308,-0.030060120240481
